seriesuid	coordX	coordY	coordZ	probability
46	100.354982	-24.87962484	-199.3186493	0.99822335
46	-70.46261014	55.43299198	-82.78361511	0.997843697
46	-46.80426659	-22.36251473	-83.87673569	0.897419642
46	-54.6892971	-93.02963853	-215.8234138	0.824402643
46	80.86971341	23.31689358	-202.3846264	0.745768677
46	-28.01599445	-82.35089183	-192.6638622	0.698164086
46	43.78800212	-16.75204277	-119.4896526	0.625117779
46	63.82755814	69.83368635	-207.4244852	0.609428028
46	24.03218566	67.54034996	-232.373497	0.56703812
46	83.8124591	2.083790302	-216.6682453	0.49717261
46	-64.37533559	62.16980696	-84.03029633	0.427128451
46	-30.48688115	-84.48904872	-195.8392544	0.418450076
46	-83.69315089	21.7029953	-80.29303741	0.412153885
46	-86.55862154	-38.64794374	-147.1616192	0.401490884
46	-39.15767016	-82.0062685	-204.4574375	0.370879034
46	-120.2479941	63.51336718	-255.6872423	0.289128688
46	95.65433083	18.20037603	-195.9675617	0.283041101
46	-143.2680679	45.50470352	-220.1885767	0.269351319
46	-6.972216979	53.66821527	-247.5570626	0.252741724
46	-71.41830029	54.31951284	-87.3314209	0.233664425
46	-134.6256554	42.38464355	-227.6254911	0.221611856
46	-52.1825725	-21.07120991	-122.7891369	0.214437401
46	-43.61913981	-86.02380991	-208.4274693	0.211514298
46	-48.54172887	10.46219826	-67.04741669	0.204279765
46	-131.550383	39.03953791	-224.112875	0.202032412
46	-120.2156836	49.7217989	-147.8741188	0.197364411
46	-79.90984739	22.07459211	-72.01382828	0.190620272
46	63.81992637	74.39730644	-231.9282122	0.188254168
46	13.579455	66.90950871	-192.1031685	0.179196741
46	-132.4099285	53.67414236	-204.3723745	0.156566718
46	-104.3369287	-53.00359488	-208.7463684	0.133605145
46	-98.71512713	-5.709199905	-187.6045628	0.125512682
46	13.11551629	55.18366098	-228.4297009	0.124909794
46	-59.93429603	-37.7920568	-124.2459984	0.122795513
46	101.6084033	-24.2450726	-199.6581955	0.122228664
46	-51.59261765	-22.388767	-104.0595551	0.115887929
46	-147.1217817	13.55178356	-223.600852	0.103099273
46	-79.63607372	-89.2221415	-223.1201954	0.09240062
46	-140.0714344	30.20959616	-215.3184528	0.089465362
46	-135.7451862	55.02404928	-219.9197407	0.088574738
46	-84.48578061	27.60364532	-228.5531254	0.088083506
46	-35.8887905	-84.72227693	-203.9563961	0.085117257
46	-42.74473728	30.93854904	-52.29737473	0.083484619
46	-72.00087251	-61.67224646	-124.5568104	0.077334134
46	-110.4991573	63.26479673	-244.002852	0.073985782
46	-39.3757266	-81.82437778	-207.6279087	0.073101177
46	-124.1597134	55.36144733	-246.6557379	0.072659033
46	-120.1045638	13.30848455	-144.2957802	0.071966178
46	17.23478852	66.556952	-176.1070271	0.070817785
46	35.69485484	77.80758381	-75.98206711	0.069813908
46	80.24440585	-48.62164259	-159.850399	0.06705727
46	-51.17642345	-81.59099221	-179.3902035	0.065672714
46	36.3460475	43.09235334	-108.3223648	0.064945849
46	-140.2109045	42.97210693	-223.775713	0.060133173
46	-44.08855976	-42.19826818	-208.0533428	0.059694634
46	-135.4913312	-53.62469316	-243.9027233	0.054433985
46	-32.5962943	-41.82263255	-112.3201675	0.052269582
46	100.4469305	-0.577143431	-219.4312544	0.050473978
46	-28.21052612	-82.04542398	-195.573699	0.049874289
46	-64.08219399	67.35068321	-132.1627922	0.049773021
46	93.1010419	18.31975698	-192.0660992	0.049740892
46	60.81814586	74.30798054	-227.9897375	0.0496855
87	91.74790941	137.4531889	1520.921562	0.999871076
87	-106.2943832	119.1842505	1689.248001	0.994494383
87	-11.83381767	11.78386337	1605.107346	0.994156747
87	-67.53015913	146.8473512	1485.515289	0.990636655
87	-38.07889993	107.8181428	1493.627815	0.879789614
87	-107.2718285	126.1505313	1493.547771	0.82643968
87	-43.96302251	122.3141239	1485.655289	0.782243976
87	-111.7671256	170.1226383	1593.70787	0.740265879
87	-102.8578765	26.28926886	1521.472092	0.691365206
87	-107.3962191	146.7203831	1497.457867	0.667548656
87	36.56709336	50.39652512	1601.954681	0.640052275
87	-38.78211828	111.004063	1486.264183	0.600011215
87	49.75798969	-1.463931284	1518.318413	0.538842939
87	-86.19128843	162.1264195	1497.593678	0.481250546
87	-103.4010506	38.02675418	1525.352478	0.441468229
87	96.9171751	35.82064111	1465.720058	0.426160194
87	-83.31950696	146.4507774	1489.707272	0.419833419
87	-43.72159921	122.0715878	1693.648834	0.400393854
87	-87.31710543	66.30071423	1674.667145	0.399827326
87	-68.06712218	167.7391083	1493.264507	0.381009359
87	-114.9837715	94.48444996	1582.059204	0.376460806
87	-119.7884894	58.2941399	1544.971558	0.373461841
87	-142.1681474	110.3350222	1606.265472	0.33925217
87	-67.10767402	183.1587249	1614.001511	0.271720553
87	16.35677628	58.17551751	1610.008026	0.245900894
87	-79.08888765	159.5851275	1493.447544	0.242737487
87	-55.72177516	21.82988671	1609.900696	0.228005257
87	-134.5133752	111.4531181	1597.199188	0.220313734
87	-87.65111484	134.3609676	1701.098236	0.217354234
87	-66.89314996	137.8736302	1705.915436	0.193993896
87	0.967953608	6.35417799	1573.654114	0.169553708
87	29.83801191	59.26083235	1598.277725	0.168919461
87	-111.3753662	34.71644343	1557.424393	0.143263304
87	-94.79121317	139.375696	1641.466934	0.13020043
87	-115.1398757	90.19140259	1549.843895	0.12828934
87	-46.71090166	122.5212561	1482.053329	0.110684719
87	41.1068099	46.6560762	1605.757767	0.105767209
87	44.56038271	-0.857829562	1513.244888	0.102409501
87	-122.7600445	158.0948024	1574.432831	0.096688754
87	32.33804099	58.86774451	1601.338699	0.093780559
87	-99.06071092	126.3399501	1697.934875	0.089376096
87	-135.4433637	97.74642382	1593.597961	0.08840493
87	-123.4396223	138.6132517	1593.916931	0.087030687
87	48.59209065	162.8466471	1665.238434	0.086239288
87	-95.31366493	34.61128769	1537.529831	0.086158125
87	-62.91394608	127.1111603	1698.749832	0.085937716
87	-79.50813667	75.18951351	1693.744781	0.083327843
87	-115.0597571	71.08672524	1509.874115	0.077454363
87	37.0189644	46.69740725	1605.455582	0.076615127
87	-123.0953142	90.55700074	1581.945053	0.071500705
87	-70.43553911	111.4063368	1669.49234	0.070786997
87	-31.56467183	2.702738443	1566.022888	0.068931687
87	-106.7725063	155.2636252	1577.54007	0.068545136
87	0.974721	19.06676958	1577.220657	0.064887265
87	-131.4426313	138.2916643	1621.560913	0.06435091
87	-11.12980451	12.01615752	1602.73909	0.061803425
87	36.23390149	151.2054155	1605.243149	0.059611354
87	-14.14315619	13.92498223	1602.497818	0.055813141
87	-102.2151786	78.75114886	1642.330414	0.051379281
87	33.50848191	46.35331489	1601.808914	0.049992677
87	-111.288219	74.17183853	1513.714615	0.048713527
87	-55.57050805	147.6107266	1669.699707	0.047808256
41	-100.8246048	248.5447875	-740.7582091	0.999984021
41	49.08416801	207.8082176	-685.2282103	0.975239002
41	-59.49137617	271.2342953	-718.8265227	0.88895584
41	-59.58831973	222.9791945	-731.1377257	0.870805449
41	-83.31553043	260.5984641	-703.257263	0.842437146
41	-122.2261219	252.1965436	-829.9878767	0.685197864
41	36.06453126	243.1262173	-671.1118315	0.494325772
41	45.43703996	199.3156057	-685.6713408	0.47690504
41	-51.99379359	250.7057155	-690.2686308	0.388385396
41	-59.19084416	232.1251057	-666.9761351	0.318583132
41	-102.2477069	238.710509	-698.7087706	0.315095954
41	37.6763336	264.1398117	-701.5836485	0.243980065
41	-62.32419405	228.1709053	-738.3074187	0.205304027
41	-92.06796537	259.3018375	-706.8942869	0.192354936
41	-99.49017263	244.8996853	-738.7570341	0.184383166
41	-102.2878876	163.7825873	-870.3332556	0.159462008
41	44.45946609	256.4562445	-850.2460554	0.158390441
41	12.74406087	140.5062576	-791.048416	0.135100477
41	33.0401228	198.802596	-694.7317656	0.134495697
41	-75.42197419	192.3827355	-754.4994047	0.104128285
41	-58.9607713	220.5106703	-734.0209196	0.092602518
41	20.94582461	206.9302942	-745.4428862	0.091708668
41	24.15910797	215.42102	-758.8613737	0.064443363
41	-46.74909649	180.0635164	-738.4093321	0.057693442
41	24.85669642	135.8699071	-822.8399656	0.055040765
41	52.66330808	199.2756826	-738.3785246	0.05399604
5	-124.2598678	127.9210927	1632.792091	0.99978008
5	-96.90521497	134.8372272	1799.240417	0.629720795
5	94.20416939	175.1628691	1610.815079	0.463836558
5	-55.82981557	119.8390543	1779.056717	0.420720265
5	91.96263915	176.1886272	1595.573154	0.312094303
5	-105.0239502	147.0182125	1783.603104	0.268394162
5	74.63786352	186.2336207	1651.840958	0.241454447
5	-64.28729242	126.8797006	1806.854828	0.195510939
5	115.7717316	99.41198621	1583.879047	0.165873912
5	-121.5037911	135.3511137	1583.502804	0.113611066
5	63.9771204	184.0756331	1699.900223	0.10906601
5	-85.18823871	94.42926461	1722.971909	0.104269053
5	-89.18991187	175.6153019	1583.538048	0.102477509
5	46.18328923	66.93161622	1710.959946	0.087528147
5	58.82437503	182.8617453	1735.029114	0.069212206
5	-69.09953317	46.55158052	1575.284416	0.066977515
5	51.15622562	182.7751243	1615.895966	0.066944598
5	-57.41208044	50.72925678	1599.320999	0.064778156
5	71.03966916	122.8971688	1611.125977	0.064539566
5	90.91990381	178.5954519	1598.991802	0.064208698
5	11.9418062	95.71218989	1775.777267	0.063513696
5	6.277636945	50.33601094	1718.981049	0.058740515
5	-55.83475947	119.4292884	1775.10466	0.05105263
5	-65.37238678	94.77057144	1610.885048	0.050239725
47	-86.89369978	56.66125567	-112.6317368	0.999996963
47	56.47675294	-45.04568581	-48.67566681	0.989314785
47	-99.43216911	-71.04696275	-212.8911171	0.895274276
47	53.90247525	-46.96549678	-48.28633881	0.638396071
47	-95.80708362	-68.7370256	-212.8018532	0.617002996
47	-31.38111848	-56.75828689	-188.5967216	0.540419749
47	-54.24537199	20.87787126	-48.43974686	0.475413447
47	35.98572376	80.13453972	-135.5828629	0.408263217
47	-67.4216551	-28.44059333	-181.0583172	0.398879965
47	100.3189446	22.93808413	-164.0983162	0.371118935
47	-79.67176791	-48.59650696	-164.0800819	0.363581232
47	-47.3943625	23.33955189	-37.37701035	0.259508464
47	-50.69937301	-24.29067551	-77.06513977	0.248458546
47	-83.97782706	53.46089515	-113.2693253	0.222209931
47	-34.97158521	-20.46000901	-92.08179092	0.204005405
47	96.65421849	-11.62969521	-132.3560867	0.197277671
47	-55.63789961	-56.12137166	-192.7685413	0.193974427
47	-90.34038011	-75.19331636	-204.5504436	0.161129623
47	-11.86875929	35.60382669	-49.16936493	0.158690638
47	93.10985685	-35.42896964	-213.349987	0.153159539
47	-46.87925937	-20.70840545	-132.9487572	0.150463253
47	76.34874784	31.19508936	-168.7291107	0.13195677
47	72.27039375	64.71586971	-205.1276932	0.12525355
47	-15.50306481	28.12054443	-236.8589649	0.11895315
47	65.39180907	3.538481761	-196.8438492	0.117125455
47	-75.99891003	83.8177358	-232.2806082	0.114044482
47	-50.77738626	-91.23164963	-200.919281	0.09887735
47	44.14327057	-52.28524404	-108.5015068	0.087358424
47	-70.26159119	-79.54003445	-203.9238701	0.085314095
47	-15.63221498	71.33110225	-128.532177	0.080410623
47	-51.8209708	20.17183832	-45.46308136	0.079788998
47	-40.13897999	-51.4517981	-104.7587166	0.077143004
47	-51.69431657	-55.98410467	-192.6652107	0.072626141
47	-84.08491308	53.073824	-112.4138222	0.063858155
47	48.76743791	-0.315077541	-85.04949188	0.062794513
47	-90.45028156	56.10869339	-115.3878555	0.061812176
47	36.78410666	-71.09129073	-120.991169	0.053300834
47	-58.73395959	-44.07608108	-108.1311188	0.052470173
47	72.63126746	27.74826925	-173.192297	0.052229393
47	-119.1751336	-56.33079142	-224.4461832	0.051379452
19	-21.90441213	78.50349188	-136.8670082	0.999969224
19	92.40498581	20.95953941	-80.50548553	0.996031198
19	-99.48224924	53.3233428	-159.4534016	0.99540233
19	-47.19140611	2.317831516	-138.6471176	0.989345107
19	-41.59537158	-41.63408041	-184.6702862	0.981782414
19	-6.494251108	58.54316473	-110.340519	0.975679758
19	138.2781128	18.45503092	-218.2645321	0.935447653
19	-77.92429051	82.43493319	-170.4742146	0.933102003
19	-99.21338639	64.39849615	-166.963253	0.892147084
19	-47.49642811	-55.38838148	-208.0978203	0.830867152
19	-59.3976625	-54.90402579	-207.0396233	0.828842641
19	-77.55706034	78.46973896	-199.9803925	0.792214984
19	-78.1897243	17.06030369	-172.2178841	0.761979402
19	-89.51740823	49.0585947	-118.8082504	0.725652811
19	-43.53878698	88.78486156	-231.1293221	0.632649609
19	-10.8222302	-54.22366977	-172.4234962	0.599923678
19	109.2579726	-46.76237345	-252.0231009	0.553380729
19	-94.94887433	45.22662878	-155.5741692	0.544626728
19	-74.15099225	-53.9716506	-212.4070263	0.522934433
19	-66.72726474	25.58106661	-103.9587975	0.520152608
19	-22.69630752	72.90027142	-76.13584518	0.518233798
19	-57.67803392	90.51087618	-219.9340439	0.458266316
19	-69.68169413	72.94354439	-183.7744141	0.346049882
19	-106.9371792	54.46123838	-187.6751137	0.345136747
19	89.49832716	-30.91771245	-235.908432	0.293907626
19	-91.43253884	-17.50094056	-172.5017738	0.287616543
19	-89.88810024	28.96920919	-167.7438068	0.270562798
19	-66.61074243	85.38801193	-208.1497765	0.250279904
19	-74.41899619	65.74549198	-175.5699158	0.2389753
19	117.2237925	-11.06103063	-243.7508535	0.236539234
19	-98.89083228	57.10519075	-163.2681465	0.231798005
19	-35.37092171	-22.74055004	-132.4435043	0.213284473
19	-82.13654718	81.08568192	-168.0365753	0.204542574
19	-62.73462496	25.51657677	-124.1407204	0.197931824
19	49.3021945	-5.683590174	-104.2106056	0.193637963
19	141.2935308	-26.1531353	-248.3343983	0.190225012
19	-19.3962451	80.85675478	-137.1744537	0.181300467
19	-54.03899989	-46.54237628	-203.6783218	0.179802085
19	-101.7012282	61.09807968	-163.9950562	0.160564079
19	109.2828087	-23.21619868	-244.3266773	0.145047408
19	57.77572432	-62.70804405	-203.4096718	0.13931411
19	69.55454865	61.64242744	-223.7686348	0.124008594
19	105.7075433	-14.72267151	-236.396637	0.120925804
19	-46.35352335	4.889714718	-137.0504761	0.117813444
19	89.7695569	-22.66893983	-116.6060638	0.115929044
19	-98.51928136	62.25226164	-164.7618675	0.113360983
19	-46.09960279	-6.286133528	-100.3961563	0.113285087
19	-21.84594116	44.83997822	-176.1654663	0.112398
19	26.15957298	-57.75660634	-163.7108803	0.110423624
19	117.4142198	29.56210136	-220.1054096	0.108833427
19	61.15877905	-61.78622484	-200.5846882	0.0939619
19	113.8564734	-54.02266026	-243.8075638	0.087731668
19	-34.2393466	85.63868046	-147.8996277	0.085756259
19	-43.49236689	81.24109745	-123.855381	0.08404962
19	116.7666463	-51.16298556	-244.1731167	0.083396091
19	-61.63933358	73.24207544	-139.4626999	0.081306113
19	-22.20150075	74.42589283	-139.3455124	0.078255526
19	-83.46156559	53.10073614	-176.3567829	0.069076735
19	144.7793917	-14.48545694	-243.7103653	0.068669362
19	-74.6609839	29.8619175	-123.8337326	0.068240708
19	112.5221185	-57.46843457	-252.221384	0.067858772
19	-54.46696959	-50.29561162	-156.440506	0.065147566
19	41.41437092	-19.23642278	-104.543705	0.055360031
19	-95.37175617	65.49896717	-159.40341	0.053647736
19	-94.21201429	-18.80905628	-175.6884193	0.049199544
19	113.0244259	5.018851757	-96.49770737	0.048304606
6	-54.1132609	-224.0500603	-186.7603507	0.965391742
6	-69.90325848	-128.6051292	-273.0214675	0.925494679
6	142.2604447	-240.4390004	-304.5247557	0.888533769
6	-25.04644493	-177.0534072	-149.8605165	0.843507567
6	-54.97573266	-209.5370654	-254.3825856	0.812455853
6	89.90481546	-89.23736403	-129.607743	0.808007897
6	-85.1457792	-96.21136377	-185.6446754	0.775292692
6	109.0127294	-213.7428004	-270.5636475	0.753799721
6	-2.101285253	-256.4766985	-246.5657309	0.750250076
6	-17.21426049	-212.2972254	-120.7768228	0.650860697
6	105.9790736	-213.9868919	-273.5780486	0.602200039
6	-58.1001679	-212.8814239	-257.4971683	0.586397829
6	165.8999001	-160.2829132	-286.7119632	0.571490333
6	-57.49278167	-198.1081698	-181.6094384	0.506514899
6	-30.70491055	-220.0328622	-186.301287	0.44526787
6	-89.76610774	-104.8631389	-229.6606151	0.432163092
6	-97.33646313	-156.531461	-205.8744051	0.361018461
6	-113.4326468	-77.47276316	-290.2979624	0.316857533
6	-78.53338445	-217.5841976	-261.3276065	0.291928599
6	-89.76885626	-112.8966589	-169.8241436	0.278803447
6	-15.09507397	-221.1150903	-182.0559228	0.276208393
6	-109.0081359	-164.3880848	-261.415195	0.240726268
6	-58.67296556	-213.355859	-198.8039616	0.23361359
6	-34.35890773	-64.51289544	-122.4927224	0.232450704
6	-74.62112034	-129.66442	-169.2031964	0.226230746
6	-134.5714452	-181.7260359	-285.7394329	0.221193424
6	74.7836416	-185.464168	-149.7481813	0.216619614
6	-118.0621258	-80.9674401	-293.6012628	0.201858504
6	121.6304456	-253.9530467	-294.6179101	0.198678415
6	-93.95553419	-121.7124272	-273.0965591	0.197156804
6	34.02903726	-145.6417758	-274.3656448	0.190807581
6	-54.08894667	-237.8194686	-246.6471671	0.168008487
6	-43.11164269	-216.7945538	-186.2732032	0.161405575
6	-134.8499375	-161.0862423	-282.089404	0.146762929
6	-86.29347632	-88.977303	-205.6249468	0.140854929
6	58.46793106	-121.2917734	-97.57191317	0.131457079
6	-73.67207283	-97.61311898	-189.7014594	0.11604037
6	-66.44977281	-49.7789968	-326.3306046	0.111873644
6	-79.11065171	-253.2637004	-274.4586303	0.106992409
6	134.2758452	-244.3250414	-298.47109	0.103679992
6	-87.10786725	-161.2254728	-205.5785433	0.09675356
6	61.22819534	-156.190728	-266.55085	0.092619392
6	98.46680215	-213.847192	-274.613359	0.090235109
6	-49.21203056	-244.3971079	-182.1860421	0.086666709
6	-42.17637429	-197.2577561	-210.4668	0.085698556
6	-30.35393456	-232.3263783	-210.1813889	0.083555534
6	-90.61950991	-121.8247879	-270.6671112	0.082698177
6	-29.56481228	-221.5185542	-209.973198	0.078687877
6	-30.60292849	-156.551363	-110.0015149	0.077396318
6	-21.24715695	-244.3644282	-158.5968032	0.076973067
6	45.49990645	-249.5974157	-218.217723	0.076125837
6	57.31044462	-201.7674867	-145.6714297	0.075932321
6	-58.27952573	-125.9557862	-122.2335	0.074958059
6	-77.11147169	-101.0473389	-129.7388648	0.071472945
6	106.3471978	-129.3049116	-277.7782179	0.069934243
6	81.09643212	-181.8055395	-274.1094642	0.067384916
6	118.6661129	-216.9059862	-194.0276967	0.058734784
6	-30.21075079	-225.6486345	-214.1403396	0.058314448
6	161.8479257	-204.9235169	-294.4282793	0.051211112
6	-110.7221218	-76.74805114	-286.600864	0.049958288
6	-78.96030719	-221.9048906	-202.2429706	0.049829679
6	-81.12526411	-237.1946994	-258.2622425	0.049821497
6	-126.3341724	-125.6838549	-258.4734134	0.049182029
21	74.61466315	1.35869576	-58.47430801	0.999911198
21	122.2542338	-3.829340658	-76.14387131	0.995685886
21	51.73148801	20.54054238	-235.9575663	0.506324783
21	54.66239411	28.71402386	-235.5668125	0.412604803
21	-64.51974291	-58.38316162	-247.0611415	0.327042931
21	-45.14799912	-31.93182616	-139.8633919	0.301844102
21	87.03786748	52.1474977	-211.2811146	0.289247683
21	-52.84344206	-59.85424313	-247.2671804	0.289123446
21	110.9684235	-58.15305056	-271.6867921	0.27513904
21	83.55994242	8.254939173	-219.1638241	0.250597845
21	72.17315832	40.61409846	-199.1205177	0.227712849
21	91.2381191	-63.22279402	-243.4839473	0.199777051
21	-61.50670039	-58.16573576	-243.9581332	0.184802054
21	110.9595576	-55.43435447	-267.7870069	0.159002028
21	-48.90068208	60.59349416	-199.4480572	0.156354504
21	103.9824844	-58.46835032	-251.2530193	0.099181587
21	58.90962012	45.36026874	-228.0159101	0.087472845
21	66.40800335	0.063345042	-215.4706106	0.074924242
21	95.37224685	-11.64051624	-139.4824181	0.072434449
21	110.8142967	-51.23950914	-274.8716143	0.067400665
21	-23.92749544	1.22835239	-95.75669861	0.064637917
21	-29.0231383	-6.79551987	-111.7541466	0.062256081
21	107.3300873	-35.40214432	-239.1534863	0.060942317
21	90.29816566	-62.64080876	-131.6443214	0.055575437
21	75.20884694	-6.098161681	-51.34030914	0.05508545
21	-41.1548263	-55.00475034	-210.7547388	0.05364189
21	87.02656823	-51.26581057	-107.9747925	0.05052826
21	-49.70835604	37.50540909	-155.3774605	0.047430558
17	-104.0086222	-64.72601128	-152.0284195	0.999324656
17	-40.45719629	43.57775021	-198.457119	0.965773028
17	-42.45283132	4.433329582	-43.60480499	0.920318993
17	-106.9494916	-27.70280075	-62.756073	0.808340695
17	64.67335696	-51.71200466	-93.87160492	0.790045396
17	3.520445772	63.5627346	-147.4859543	0.747124751
17	-79.47172647	76.13793182	-158.1376572	0.426307139
17	-84.61714511	-94.45829821	-186.2977142	0.355574319
17	24.20316214	15.97557831	-259.5894403	0.290514643
17	-144.3584395	-62.46999931	-235.3133411	0.225046625
17	61.50305743	-99.11001158	-166.5661545	0.215219238
17	48.37990279	85.28443146	-254.5038433	0.206897882
17	-54.62910657	-90.60305786	-166.8752975	0.192402214
17	-87.25624805	44.95483208	-155.0833817	0.192369352
17	63.4745645	76.62876415	-170.530159	0.188193656
17	-32.33934169	-92.01416206	-207.1551342	0.163001827
17	-130.917151	-35.15049648	-167.2359962	0.162068778
17	-35.65834289	44.28118038	-175.2109833	0.131624147
17	35.75594897	4.683883667	-95.22658539	0.103103378
17	-92.63454204	-91.76905584	-166.8717308	0.097357879
17	-75.56380754	-15.90153408	-55.13302994	0.096894607
17	-67.83488517	-55.89268637	-219.036438	0.081701366
17	84.57332129	68.36744118	-227.1483154	0.07478512
17	-128.3201886	-30.51876259	-199.3271179	0.07132957
17	-115.5745101	-82.67282677	-214.4221897	0.071174666
17	35.65474028	7.140381813	-91.32947159	0.054210487
17	-92.75096183	-32.11385441	-206.8862267	0.053808068
17	-74.73027234	-91.57383871	-154.5984573	0.048993672
17	71.49653906	-94.92601585	-162.6514549	0.047579791
42	-48.20030749	-66.45067668	-209.101238	0.999809277
42	-56.34931922	-84.86738181	-213.4937229	0.999592061
42	-32.64422238	-88.68321037	-128.6879375	0.996325868
42	-105.5624852	-160.0237755	-229.2604972	0.995605079
42	130.0316787	-201.4282367	-331.8922562	0.972270442
42	119.3216014	-205.7570145	-292.5963339	0.937966335
42	-88.97492975	-125.1937482	-255.6058624	0.936631305
42	-105.9131998	-104.6627555	-260.3915	0.927975044
42	-80.92006177	-204.5708576	-200.6913139	0.927600239
42	-73.97574008	-233.2396505	-260.8770064	0.92025169
42	117.5868559	-205.4468713	-236.0081625	0.897090304
42	46.11500144	-152.1058027	-276.4251391	0.855205019
42	-76.86549902	-128.2086132	-120.7219984	0.837440104
42	75.08545518	-232.689986	-207.5182592	0.834561992
42	-84.42730993	-130.0502656	-172.748413	0.813559171
42	-18.07428539	-232.2733436	-199.4210197	0.792786843
42	-57.57661939	-77.1722374	-284.6096512	0.785540105
42	63.3914721	-101.1114762	-264.0559072	0.729873228
42	124.0360141	-109.8456559	-157.1301944	0.657560104
42	103.0243027	-92.94245338	-280.1402551	0.479626664
42	126.2045932	-112.2212539	-159.1077334	0.46535356
42	-45.47277749	-212.9637507	-160.6118579	0.449603204
42	106.7852736	-145.9855983	-207.6627569	0.411788107
42	-33.40423524	-201.9734845	-244.6833377	0.370334637
42	-48.5871315	-152.9450784	-259.730796	0.367490038
42	-73.40598524	-153.490598	-220.0868242	0.32739141
42	-86.13916218	-92.66254759	-177.0655729	0.318687268
42	-25.04468262	-188.5827169	-128.4576229	0.279037413
42	94.66794372	-228.253837	-228.9563476	0.276208393
42	54.36778307	-228.258684	-189.0184092	0.275669156
42	50.68961978	-226.1752681	-180.3648221	0.270721716
42	-104.5927411	-98.13996291	-260.1948379	0.269496938
42	63.0300951	-230.2660648	-200.5751884	0.267249075
42	-44.81400907	-217.3736939	-140.9032921	0.225516171
42	42.23212957	-224.2552135	-172.5553283	0.196927681
42	-97.06139982	-209.6446428	-260.4982528	0.18704309
42	50.41548967	-160.3562967	-107.622519	0.185409662
42	-89.29882705	-129.5346437	-252.8506768	0.181746755
42	-68.93614471	-81.44665575	-276.2799136	0.173327013
42	-93.29977214	-205.5739478	-256.666201	0.168982194
42	126.5729916	-201.6949151	-299.8412746	0.167127649
42	6.086683273	-221.9014273	-180.5549542	0.160303419
42	-52.77706623	-152.2059033	-104.3640566	0.152324041
42	-49.9510777	-169.6970711	-204.0136893	0.140788869
42	-72.23092675	-168.8083169	-187.9080485	0.137890776
42	-40.45691907	-168.7616924	-256.7836655	0.13712012
42	-112.7892211	-124.9241028	-252.8574815	0.131717697
42	-20.88778257	-197.5328509	-111.6592804	0.129077272
42	-33.18658233	-117.2204194	-236.4171629	0.110843562
42	58.07500601	-165.04755	-124.46927	0.096149988
42	-54.02356207	-88.19490409	-215.1977436	0.095789793
42	63.84521484	-232.4366597	-203.7951026	0.095037447
42	119.5489824	-193.8808707	-324.2366508	0.089579709
42	-88.9179939	-118.2081983	-256.2641907	0.085992906
42	118.9912319	-100.9196553	-280.5249482	0.080932984
42	-105.0376561	-101.7096338	-257.2428871	0.075570932
42	86.22585535	-132.901418	-72.5789897	0.071575671
42	-61.76020086	-184.0905437	-131.9042811	0.067901163
42	55.40382862	-88.20570803	-288.5012488	0.067864112
42	-37.16538727	-117.552012	-236.3871976	0.06757021
42	-76.84061825	-225.4470328	-252.5594911	0.066263976
42	-33.26543748	-205.0536147	-240.7488453	0.054250353
42	-20.18707812	-77.48507595	-93.13836416	0.050376545
42	-104.42763	-101.6527603	-260.5831908	0.048477393
42	-12.36326039	-216.3230053	-137.1071862	0.047937993
74	-93.85360327	109.7506111	-649.8935702	0.996725141
74	-86.82452741	208.5410991	-570.8443453	0.992206473
74	-86.53937724	85.6413889	-722.130501	0.869796144
74	-110.6073281	185.6624303	-614.6979525	0.597547916
74	-97.09993711	109.3355777	-653.4144442	0.328153387
74	-86.25084403	181.7204251	-606.2725069	0.320371671
74	-70.13968518	212.6854868	-557.6555483	0.317137003
74	-133.9069825	188.7691817	-714.0500643	0.297856533
74	-93.46617237	106.1251121	-646.2880099	0.274892573
74	-122.4722551	113.0433459	-733.8528292	0.240665133
74	-46.08638242	212.9873934	-553.9875033	0.212214933
74	58.25312111	149.7162981	-605.9216158	0.197801982
74	-93.13537982	233.3653116	-702.7611696	0.183600378
74	-61.05116251	161.8333521	-593.9431307	0.170040597
74	-61.97233751	78.3488549	-673.3862841	0.156594577
74	-81.97847858	228.7794614	-770.1465685	0.124445008
74	-41.56324413	129.3206222	-710.2729952	0.115217731
74	-109.8826914	93.32860065	-745.9254	0.110496036
74	-70.20754006	137.6661463	-618.1317293	0.109867676
74	-90.48149267	150.4418743	-613.942795	0.104226146
74	-78.64190534	152.8183036	-614.2975619	0.098849023
74	2.533624858	117.0950286	-625.5275271	0.0932692
74	89.65576383	96.86866355	-778.1056158	0.08933309
74	-78.15016916	92.77065921	-658.3750002	0.086597139
74	-65.16145518	188.85041	-602.0338442	0.083990524
74	-88.7674953	206.2223182	-573.1342928	0.083054446
74	14.18670389	173.1342244	-745.9363558	0.080464942
74	18.35833237	161.5727918	-733.5841067	0.074112817
74	-94.04482666	112.4074843	-653.6972506	0.073286947
74	21.83636257	152.6382835	-734.4580767	0.070397752
74	-57.95335606	236.582861	-610.1591341	0.069646257
74	61.52162334	252.6823578	-674.6831591	0.06829793
74	25.40592453	180.3261185	-570.3974917	0.068075656
74	-89.99908522	229.21242	-770.3624479	0.064681636
74	-90.38265672	105.4334457	-653.9362032	0.05894593
74	-70.43744567	137.4804452	-642.2823031	0.053845635
74	-97.69110909	93.92807365	-694.1854174	0.050709656
